,repository_url,repository_name,created_at
15547,https://github.com/antirez/redis,redis,2013-11-23 23:26:57
15548,https://github.com/flyerhzm/redis-sentinel,redis-sentinel,2013-11-24 00:01:30
15549,https://github.com/aaw/redis2-cookbook,redis2-cookbook,2013-11-24 00:47:55
15550,https://github.com/mranney/node_redis,node_redis,2013-11-24 03:15:45
15551,https://github.com/antirez/redis,redis,2013-11-24 03:45:06
15552,https://github.com/grails-plugins/grails-redis,grails-redis,2013-11-24 06:23:29
15553,https://github.com/antirez/redis,redis,2013-11-24 06:42:03
15554,https://github.com/faichelbaum/redis-addons,redis-addons,2013-11-24 08:56:39
15555,https://github.com/antirez/redis-doc,redis-doc,2013-11-24 09:19:28
15556,https://github.com/dpage/redis_fdw,redis_fdw,2013-11-24 09:55:32
15557,https://github.com/nrk/predis,predis,2013-11-24 10:50:12
15558,https://github.com/caquino/redis-bash,redis-bash,2013-11-24 13:24:25
15559,https://github.com/MSOpenTech/redis,redis,2013-11-24 13:54:02
15560,https://github.com/antirez/redis,redis,2013-11-24 14:39:31
15561,https://github.com/andymccurdy/redis-py,redis-py,2013-11-24 14:40:57
15562,https://github.com/leporo/tornado-redis,tornado-redis,2013-11-24 16:50:06
15563,https://github.com/felixclack/redis-timeline,redis-timeline,2013-11-24 18:32:58
15564,https://github.com/antirez/redis-doc,redis-doc,2013-11-24 19:21:06
15565,https://github.com/ServiceStack/ServiceStack.Redis,ServiceStack.Redis,2013-11-24 20:22:49
15566,https://github.com/kessler/redis-cluster,redis-cluster,2013-11-24 22:10:15
15567,https://github.com/antirez/redis,redis,2013-11-25 01:16:07
15568,https://github.com/ukko/phpredis-phpdoc,phpredis-phpdoc,2013-11-25 04:13:04
15569,https://github.com/miah/chef-redis,chef-redis,2013-11-25 05:22:55
15570,https://github.com/antirez/redis,redis,2013-11-25 05:54:28
15571,https://github.com/joelcox/codeigniter-redis,codeigniter-redis,2013-11-25 06:01:56
15572,https://github.com/huangz1990/annotated_redis_source,annotated_redis_source,2013-11-25 06:07:13
15573,https://github.com/ErikDubbelboer/phpRedisAdmin,phpRedisAdmin,2013-11-25 06:47:18
15574,https://github.com/crvidya/redis-objects,redis-objects,2013-11-25 06:49:58
15575,https://github.com/antirez/redis,redis,2013-11-25 07:23:33
15576,https://github.com/balderdashy/sails-redis,sails-redis,2013-11-25 07:47:20
15577,https://github.com/ErikDubbelboer/phpRedisAdmin,phpRedisAdmin,2013-11-25 08:00:41
15578,https://github.com/m9psy/redis-admin,redis-admin,2013-11-25 08:02:08
15579,https://github.com/wooga/eredis,eredis,2013-11-25 08:23:47
15580,https://github.com/joeferner/redis-commander,redis-commander,2013-11-25 08:40:47
15581,https://github.com/numbcoder/node-redis-failover,node-redis-failover,2013-11-25 09:18:14
15582,https://github.com/antirez/redis,redis,2013-11-25 09:22:13
15583,https://github.com/miah/chef-redis,chef-redis,2013-11-25 09:36:04
15584,https://github.com/burtbeckwith/grails-standalone-tomcat-redis,grails-standalone-tomcat-redis,2013-11-25 10:30:11
15585,https://github.com/p/redis-dump-load,redis-dump-load,2013-11-25 11:51:38
15586,https://github.com/antirez/redis,redis,2013-11-25 12:34:19
15587,https://github.com/antirez/redis,redis,2013-11-25 14:08:00
15588,https://github.com/antirez/redis,redis,2013-11-25 15:03:30
15589,https://github.com/MSOpenTech/redis,redis,2013-11-25 16:19:43
15590,https://github.com/redis/redis-rb,redis-rb,2013-11-25 16:55:53
15591,https://github.com/thomasvandoren/puppet-redis,puppet-redis,2013-11-25 18:27:36
15592,https://github.com/coffeejunk/puppet-redis,puppet-redis,2013-11-25 19:53:03
15593,https://github.com/calvdee/docker-redis,docker-redis,2013-11-25 20:01:08
15594,https://github.com/rgl/redis,redis,2013-11-25 20:22:40
15595,https://github.com/antirez/redis,redis,2013-11-25 21:22:11
15596,https://github.com/antirez/redis,redis,2013-11-25 21:23:25
15597,https://github.com/brianbianco/redisio,redisio,2013-11-25 21:43:20
15598,https://github.com/yiisoft/yii2-redis,yii2-redis,2013-11-25 22:19:51
15599,https://github.com/ServiceStack/ServiceStack.Redis,ServiceStack.Redis,2013-11-25 22:57:28
15600,https://github.com/nicolasff/phpredis,phpredis,2013-11-26 00:50:09
15601,https://github.com/phpnode/YiiRedis,YiiRedis,2013-11-26 01:20:49
15602,https://github.com/mranney/node_redis,node_redis,2013-11-26 01:34:11
15603,https://github.com/sripathikrishnan/redis-rdb-tools,redis-rdb-tools,2013-11-26 03:27:13
15604,https://github.com/Stono/redis-twemproxy-agent,redis-twemproxy-agent,2013-11-26 04:16:27
15605,https://github.com/sreeix/redis-proxy,redis-proxy,2013-11-26 05:26:35
15606,https://github.com/huangz1990/annotated_redis_source,annotated_redis_source,2013-11-26 05:33:43
15607,https://github.com/mashuai/redisAdmin,redisAdmin,2013-11-26 07:01:30
15608,https://github.com/vseloved/cl-redis,cl-redis,2013-11-26 07:19:17
15609,https://github.com/resque/redis-namespace,redis-namespace,2013-11-26 08:03:27
15610,https://github.com/niwibe/django-redis,django-redis,2013-11-26 08:53:08
15611,https://github.com/resque/redis-namespace,redis-namespace,2013-11-26 09:53:13
15612,https://github.com/andymccurdy/redis-py,redis-py,2013-11-26 10:22:45
15613,https://github.com/EverythingMe/kickass-redis,kickass-redis,2013-11-26 11:32:40
15614,https://github.com/redrick/redis_dictionary,redis_dictionary,2013-11-26 11:38:14
15615,https://github.com/antirez/redis,redis,2013-11-26 12:05:51
15616,https://github.com/astaxie/goredis,goredis,2013-11-26 12:46:24
15617,https://github.com/mjijackson/then-redis,then-redis,2013-11-26 12:49:42
15618,https://github.com/antirez/redis,redis,2013-11-26 12:57:46
15619,https://github.com/nicolasff/phpredis,phpredis,2013-11-26 13:21:43
15620,https://github.com/fasto/fastoredis,fastoredis,2013-11-26 13:30:27
15621,https://github.com/nicolasff/phpredis,phpredis,2013-11-26 13:53:17
15622,https://github.com/antirez/redis,redis,2013-11-26 14:32:38
15623,https://github.com/MSOpenTech/redis,redis,2013-11-26 14:40:57
15624,https://github.com/antirez/redis,redis,2013-11-26 16:00:46
15625,https://github.com/antirez/redis,redis,2013-11-26 16:05:52
15626,https://github.com/fsalum/puppet-redis,puppet-redis,2013-11-26 16:09:34
15627,https://github.com/mrjoes/toredis,toredis,2013-11-26 16:24:40
15628,https://github.com/antirez/redis,redis,2013-11-26 16:53:17
15629,https://github.com/flyerhzm/redis-sentinel,redis-sentinel,2013-11-26 17:42:20
15630,https://github.com/antirez/redis-rb-cluster,redis-rb-cluster,2013-11-26 19:33:31
15631,https://github.com/n0needt0/smtp2redis,smtp2redis,2013-11-26 20:37:07
15632,https://github.com/nillis/redis-server-sentinel-installation-scripts,redis-server-sentinel-installation-scripts,2013-11-26 21:03:52
15633,https://github.com/evenup/evenup-redis,evenup-redis,2013-11-26 21:14:21
15634,https://github.com/nrk/phpiredis,phpiredis,2013-11-26 23:14:04
15635,https://github.com/antirez/redis,redis,2013-11-26 23:31:13
15636,https://github.com/sksamuel/elasticsearch-river-redis,elasticsearch-river-redis,2013-11-26 23:43:43
15637,https://github.com/leeadkins/elasticsearch-redis-river,elasticsearch-redis-river,2013-11-26 23:51:29
15638,https://github.com/antirez/redis,redis,2013-11-27 02:28:11
15639,https://github.com/gougou851129/redis.cn,redis.cn,2013-11-27 03:04:23
15640,https://github.com/s1xtec/firedisplay,firedisplay,2013-11-27 03:23:39
15641,https://github.com/qiye/redis-storage,redis-storage,2013-11-27 05:50:00
15642,https://github.com/andymccurdy/redis-py,redis-py,2013-11-27 06:02:58
15643,https://github.com/spring-projects/spring-data-redis,spring-data-redis,2013-11-27 06:06:27
15644,https://github.com/antirez/redis,redis,2013-11-27 06:07:54
15645,https://github.com/antirez/redis,redis,2013-11-27 06:49:28
15646,https://github.com/antirez/redis,redis,2013-11-27 08:05:59
15647,https://github.com/ukko/phpredis-phpdoc,phpredis-phpdoc,2013-11-27 08:51:39
15648,https://github.com/locationlabs/mockredis,mockredis,2013-11-27 10:01:57
15649,https://github.com/redis/redis-rb,redis-rb,2013-11-27 10:17:46
15650,https://github.com/rediscn/rediscn,rediscn,2013-11-27 10:33:13
15651,https://github.com/antirez/redis,redis,2013-11-27 11:10:11
15652,https://github.com/huangz1990/annotated_redis_source,annotated_redis_source,2013-11-27 12:25:29
15653,https://github.com/antirez/redis,redis,2013-11-27 12:36:21
15654,https://github.com/joelcox/codeigniter-redis,codeigniter-redis,2013-11-27 12:47:04
15655,https://github.com/DocuSignDev/node-redis-sentinel-client,node-redis-sentinel-client,2013-11-27 12:55:33
15656,https://github.com/huangz1990/annotated_redis_source,annotated_redis_source,2013-11-27 13:06:06
15657,https://github.com/mranney/node_redis,node_redis,2013-11-27 13:16:52
15658,https://github.com/mloughran/em-hiredis,em-hiredis,2013-11-27 14:29:36
15659,https://github.com/zen4ever/puppet-redis,puppet-redis,2013-11-27 14:55:03
15660,https://github.com/huangz1990/annotated_redis_source,annotated_redis_source,2013-11-27 15:00:06
15661,https://github.com/karlseguin/the-little-redis-book,the-little-redis-book,2013-11-27 15:02:20
15662,https://github.com/alfss/zabbix-redis,zabbix-redis,2013-11-27 15:29:19
15663,https://github.com/redis/redis-rb,redis-rb,2013-11-27 15:31:57
15664,https://github.com/alphazero/Go-Redis,Go-Redis,2013-11-27 16:08:06
15665,https://github.com/mmalecki/primus-redis-rooms,primus-redis-rooms,2013-11-27 16:12:05
15666,https://github.com/flyerhzm/redis-sentinel,redis-sentinel,2013-11-27 16:28:18
15667,https://github.com/antirez/redis,redis,2013-11-27 19:33:49
15668,https://github.com/mranney/node_redis,node_redis,2013-11-27 19:48:05
15669,https://github.com/antirez/redis,redis,2013-11-27 21:45:43
15670,https://github.com/sripathikrishnan/redis-rdb-tools,redis-rdb-tools,2013-11-27 21:49:49
15671,https://github.com/mranney/node_redis,node_redis,2013-11-27 23:22:39
15672,https://github.com/ServiceStack/ServiceStack.Redis,ServiceStack.Redis,2013-11-27 23:27:44
15673,https://github.com/colinmollenhour/Cm_Cache_Backend_Redis,Cm_Cache_Backend_Redis,2013-11-27 23:38:35
15674,https://github.com/huangz1990/annotated_redis_source,annotated_redis_source,2013-11-28 01:58:46
15675,https://github.com/xiaguangme/redis-src-study,redis-src-study,2013-11-28 02:08:57
15676,https://github.com/stormprocessor/storm-redis-pubsub,storm-redis-pubsub,2013-11-28 02:11:02
15677,https://github.com/nateware/redis-objects,redis-objects,2013-11-28 03:06:25
15678,https://github.com/redis-store/redis-store,redis-store,2013-11-28 03:12:01
15679,https://github.com/huangz1990/redisbook,redisbook,2013-11-28 03:16:02
15680,https://github.com/huangz1990/annotated_redis_source,annotated_redis_source,2013-11-28 03:17:28
15681,https://github.com/stormprocessor/storm-redis-pubsub,storm-redis-pubsub,2013-11-28 03:49:19
15682,https://github.com/redis/redis-rb,redis-rb,2013-11-28 03:53:14
15683,https://github.com/alphazero/jredis,jredis,2013-11-28 04:00:07
15684,https://github.com/MSOpenTech/redis,redis,2013-11-28 04:06:38
15685,https://github.com/spring-guides/gs-messaging-redis,gs-messaging-redis,2013-11-28 04:39:27
15686,https://github.com/darkrho/scrapy-redis,scrapy-redis,2013-11-28 05:00:18
15687,https://github.com/hellysmile/django-redis-sessions-fork,django-redis-sessions-fork,2013-11-28 05:30:40
15688,https://github.com/ServiceStack/ServiceStack.Redis,ServiceStack.Redis,2013-11-28 05:45:34
15689,https://github.com/nexon-nplatform/redis-rdb-tools,redis-rdb-tools,2013-11-28 05:46:47
15690,https://github.com/pietern/hiredis-py,hiredis-py,2013-11-28 06:57:34
15691,https://github.com/beberlei/AzureDistributionBundle,AzureDistributionBundle,2013-11-28 08:11:19
15692,https://github.com/andymccurdy/redis-py,redis-py,2013-11-28 08:57:04
15693,https://github.com/evenup/evenup-redis,evenup-redis,2013-11-28 10:30:27
15694,https://github.com/antirez/redis-doc,redis-doc,2013-11-28 13:28:46
15695,https://github.com/louischatriot/node-redis-pubsub,node-redis-pubsub,2013-11-28 14:08:28
15696,https://github.com/antirez/redis,redis,2013-11-28 14:38:28
15697,https://github.com/antirez/redis,redis,2013-11-28 15:39:23
15698,https://github.com/mranney/node_redis,node_redis,2013-11-28 15:47:54
15699,https://github.com/mranney/node_redis,node_redis,2013-11-28 20:49:59
15700,https://github.com/faye/faye-redis-node,faye-redis-node,2013-11-28 21:47:41
15701,https://github.com/mranney/node_redis,node_redis,2013-11-28 23:03:58
15702,https://github.com/niwibe/django-redis,django-redis,2013-11-28 23:52:19
15703,https://github.com/uglide/RedisDesktopManager,RedisDesktopManager,2013-11-29 00:41:02
15704,https://github.com/uglide/RedisDesktopManager,RedisDesktopManager,2013-11-29 02:22:18
15705,https://github.com/kbinani/fluent-plugin-redis-counter,fluent-plugin-redis-counter,2013-11-29 02:40:38
15706,https://github.com/uglide/RedisDesktopManager,RedisDesktopManager,2013-11-29 02:50:49
15707,https://github.com/huangz1990/annotated_redis_source,annotated_redis_source,2013-11-29 02:54:08
15708,https://github.com/uglide/RedisDesktopManager,RedisDesktopManager,2013-11-29 02:55:23
15709,https://github.com/ErikDubbelboer/phpRedisAdmin,phpRedisAdmin,2013-11-29 03:09:09
15710,https://github.com/qinggebuyao/redis-2.6.16,redis-2.6.16,2013-11-29 03:14:24
15711,https://github.com/uglide/RedisDesktopManager,RedisDesktopManager,2013-11-29 03:15:14
15712,https://github.com/astaxie/goredis,goredis,2013-11-29 04:47:06
15713,https://github.com/josiahcarlson/redis-in-action,redis-in-action,2013-11-29 05:06:27
15714,https://github.com/antirez/redis,redis,2013-11-29 05:20:27
15715,https://github.com/ErikDubbelboer/phpRedisAdmin,phpRedisAdmin,2013-11-29 05:28:30
15716,https://github.com/antirez/redis,redis,2013-11-29 07:30:20
15717,https://github.com/spring-projects/spring-data-redis,spring-data-redis,2013-11-29 07:57:26
15718,https://github.com/nickyleach/iRedis,iRedis,2013-11-29 08:05:46
15719,https://github.com/dhrrgn/iRedis,iRedis,2013-11-29 08:08:09
15720,https://github.com/BenjaminAdams/wp-redis-cache,wp-redis-cache,2013-11-29 09:28:55
15721,https://github.com/rogerliubin/netty-redis,netty-redis,2013-11-29 10:05:53
15722,https://github.com/uglide/RedisDesktopManager,RedisDesktopManager,2013-11-29 10:17:15
15723,https://github.com/felixclack/redis-timeline,redis-timeline,2013-11-29 11:16:20
15724,https://github.com/jcoleman/tomcat-redis-session-manager,tomcat-redis-session-manager,2013-11-29 11:52:27
15725,https://github.com/uglide/RedisDesktopManager,RedisDesktopManager,2013-11-29 14:02:05
15726,https://github.com/fiorix/txredisapi,txredisapi,2013-11-29 14:41:01
15727,https://github.com/saturnine/redis_analytics,redis_analytics,2013-11-29 15:26:01
15728,https://github.com/dv/redis-semaphore,redis-semaphore,2013-11-29 17:52:46
15729,https://github.com/visionmedia/connect-redis,connect-redis,2013-11-29 18:41:16
15730,https://github.com/fsalum/puppet-redis,puppet-redis,2013-11-29 19:09:57
15731,https://github.com/uglide/RedisDesktopManager,RedisDesktopManager,2013-11-29 19:10:24
15732,https://github.com/balderdashy/sails-redis,sails-redis,2013-11-29 21:52:29
15733,https://github.com/neomantra/redis,redis,2013-11-29 22:04:33
15734,https://github.com/uglide/RedisDesktopManager,RedisDesktopManager,2013-11-30 03:51:00
15735,https://github.com/sripathikrishnan/redis-rdb-tools,redis-rdb-tools,2013-11-30 03:51:08
15736,https://github.com/uglide/RedisDesktopManager,RedisDesktopManager,2013-11-30 04:07:29
15737,https://github.com/arschles/node-redis-namespace,node-redis-namespace,2013-11-30 04:36:05
15738,https://github.com/antirez/redis,redis,2013-11-30 05:14:28
15739,https://github.com/mranney/node_redis,node_redis,2013-11-30 06:57:58
15740,https://github.com/nrk/predis,predis,2013-11-30 07:57:37
15741,https://github.com/redis/hiredis,hiredis,2013-11-30 08:26:34
15742,https://github.com/typester/fluent-plugin-redis-publish,fluent-plugin-redis-publish,2013-11-30 09:21:53
15743,https://github.com/rediscn/rediscn,rediscn,2013-11-30 09:32:28
15744,https://github.com/sreeix/redis-proxy,redis-proxy,2013-11-30 09:39:30
15745,https://github.com/redis/redis-rb,redis-rb,2013-11-30 09:51:46
15746,https://github.com/redis/hiredis,hiredis,2013-11-30 09:56:57
15747,https://github.com/und3f/protocol-redis,protocol-redis,2013-11-30 10:33:25
15748,https://github.com/dgl/protocol-redis-xs,protocol-redis-xs,2013-11-30 10:56:56
15749,https://github.com/hamsterready/redis-ratelimit,redis-ratelimit,2013-11-30 11:57:32
15750,https://github.com/pwaleczek/redis.pubsub,redis.pubsub,2013-11-30 13:00:33
15751,https://github.com/wooga/eredis,eredis,2013-11-30 14:30:00
15752,https://github.com/antirez/redis,redis,2013-11-30 14:33:32
15753,https://github.com/antirez/redis,redis,2013-11-30 14:58:56
15754,https://github.com/antirez/redis,redis,2013-11-30 15:23:39
15755,https://github.com/qiye/redis-storage,redis-storage,2013-11-30 18:14:22
15756,https://github.com/KDr2/redis-leveldb,redis-leveldb,2013-11-30 18:14:42
15757,https://github.com/antirez/redis-doc,redis-doc,2013-11-30 18:23:15
15758,https://github.com/mpalmer/redis,redis,2013-11-30 18:36:09
15759,https://github.com/antirez/redis,redis,2013-11-30 21:59:56
15760,https://github.com/andymccurdy/redis-py,redis-py,2013-11-30 22:58:17
15761,https://github.com/huangz1990/ooredis,ooredis,2013-12-01 02:52:58
15762,https://github.com/huangz1990/annotated_redis_source,annotated_redis_source,2013-12-01 06:28:50
15763,https://github.com/karlseguin/the-little-redis-book,the-little-redis-book,2013-12-01 11:24:24
15764,https://github.com/BonkaBonka/sseredis,sseredis,2013-12-01 12:05:56
15765,https://github.com/kbinani/fluent-plugin-redis-counter,fluent-plugin-redis-counter,2013-12-01 14:17:55
