is_data_statistics,repo,terms,url
True,koumiya/constant_cache,constant cache,http://github.com/koumiya/constant_cache
True,nowelium/oauth-adapter,oauth adapter,http://github.com/nowelium/oauth-adapter
True,jacketmiami/tf2,tf2,http://github.com/jacketmiami/tf2
True,lepinsk/french-for-future,french for future,http://github.com/lepinsk/french-for-future
True,sepide/firstone,firstone,http://github.com/sepide/firstone
True,cecovlvo/vigor_aosp_kernel,vigor aosp kernel,http://github.com/cecovlvo/vigor_aosp_kernel
True,sharathraj/geb-example-grails,geb example grails,http://github.com/sharathraj/geb-example-grails
True,janders223/rails-devise-google-oauth-example,rails devise google oauth example,http://github.com/janders223/rails-devise-google-oauth-example
True,enagan/galacticmovers,galacticmovers,http://github.com/enagan/galacticmovers
True,dougthor42/mathematica,mathematica,http://github.com/dougthor42/mathematica
True,fermjy/jsas3-communication,jsas3 communication,http://github.com/fermjy/jsas3-communication
True,matejekm/thinkhdaps,thinkhdaps,http://github.com/matejekm/thinkhdaps
True,panagiotis2011/devise_app,devise app,http://github.com/panagiotis2011/devise_app
True,pld-linux/nodejs-sha,nodejs sha,http://github.com/pld-linux/nodejs-sha
True,jcanaves/sample_app,sample app,http://github.com/jcanaves/sample_app
True,pawelsawicki/onoclea-qos,onoclea qos,http://github.com/pawelsawicki/onoclea-qos
True,www546/as3-flex-samples,as3 flex samples,http://github.com/www546/as3-flex-samples
True,loginradius/social-login-for-zencart,social login for zencart,http://github.com/loginradius/social-login-for-zencart
True,tusharmaroo/sample_app,sample app,http://github.com/tusharmaroo/sample_app
True,valodzka/bluepill,bluepill,http://github.com/valodzka/bluepill
True,felight/felight-android-examples,felight android examples,http://github.com/felight/felight-android-examples
True,animud/mbtiles-ios-example,mbtiles ios example,http://github.com/animud/mbtiles-ios-example
True,certik/scipy-in-13,scipy in  ,http://github.com/certik/scipy-in-13
True,ericelvendahl/sample_app,sample app,http://github.com/ericelvendahl/sample_app
True,yozeeka/origin,origin,http://github.com/yozeeka/origin
True,fish625247/activerecord-sqlserver-adapter,activerecord sqlserver adapter,http://github.com/fish625247/activerecord-sqlserver-adapter
True,canaandavis/sample_app,sample app,http://github.com/canaandavis/sample_app
True,tyrauber/bootstrap-datetimepicker,bootstrap datetimepicker,http://github.com/tyrauber/bootstrap-datetimepicker
True,jaimelynschatz/sample_app,sample app,http://github.com/jaimelynschatz/sample_app
True,epinard-ricotta/jquery-tmpl,jquery tmpl,http://github.com/epinard-ricotta/jquery-tmpl
True,vabc3/androidlockcount,androidlockcount,http://github.com/vabc3/androidlockcount
True,bobbyno/langohr-example,langohr example,http://github.com/bobbyno/langohr-example
True,kkonstantinov/spoon-knife,spoon knife,http://github.com/kkonstantinov/spoon-knife
True,kotiri/openldap,openldap,http://github.com/kotiri/openldap
True,joychester/sampledash,sampledash,http://github.com/joychester/sampledash
True,wooshh/sample_app,sample app,http://github.com/wooshh/sample_app
True,jansselt/python-ldap,python ldap,http://github.com/jansselt/python-ldap
True,rpplusplus/opengl_homework,opengl homework,http://github.com/rpplusplus/opengl_homework
True,sasata299/dsl,dsl,http://github.com/sasata299/dsl
True,nunoi/euler,euler,http://github.com/nunoi/euler
True,leos393068657/opencart,opencart,http://github.com/leos393068657/opencart
True,silvosforever/sample_app,sample app,http://github.com/silvosforever/sample_app
True,ignasi2012/android-examples,android examples,http://github.com/ignasi2012/android-examples
True,aagea/es-example,es example,http://github.com/aagea/es-example
True,i-android/pinterestlikeadapterview,pinterestlikeadapterview,http://github.com/i-android/pinterestlikeadapterview
True,philipptempel/matlab-projectmanagement,matlab projectmanagement,http://github.com/philipptempel/matlab-projectmanagement
True,ikantam/sfcodingstandards,sfcodingstandards,http://github.com/ikantam/sfcodingstandards
True,gcluelabs/asynctasksample001,asynctasksample ,http://github.com/gcluelabs/asynctasksample001
True,leo519leo/practicejs,practicejs,http://github.com/leo519leo/practicejs
True,ssldap/instantclick,instantclick,http://github.com/ssldap/instantclick
True,huyu398/ror_sample,ror sample,http://github.com/huyu398/ror_sample
True,msakamaki/sample_observerjs,sample observerjs,http://github.com/msakamaki/sample_observerjs
True,timothy-reasa/python-project-euler,python project euler,http://github.com/timothy-reasa/python-project-euler
True,davidlowry/rnodecomments,rnodecomments,http://github.com/davidlowry/rnodecomments
True,paglu1980/watch-miami--fl--vs-kansas-st-live-streamaing-online-ncaa-football,watch miami  fl  vs kansas st live streamaing online ncaa football,http://github.com/paglu1980/watch-miami--fl--vs-kansas-st-live-streamaing-online-ncaa-football
True,zeidlos/verbose.js,verbose js,http://github.com/zeidlos/verbose.js
True,indynagpal/flexrssreader,flexrssreader,http://github.com/indynagpal/flexrssreader
True,adam-jimenez/maple,maple,http://github.com/adam-jimenez/maple
True,webserg/simple-scala-rest-example,simple scala rest example,http://github.com/webserg/simple-scala-rest-example
True,gnoremac/avro-mr-sample,avro mr sample,http://github.com/gnoremac/avro-mr-sample
True,zigorou/sandbox,sandbox,http://github.com/zigorou/sandbox
True,atbrox/commoncrawl-examples,commoncrawl examples,http://github.com/atbrox/commoncrawl-examples
True,lepittenger/php-challenges,php challenges,http://github.com/lepittenger/php-challenges
True,fayizk1/nagios-plugin-check_mountpoints,nagios plugin check mountpoints,http://github.com/fayizk1/nagios-plugin-check_mountpoints
True,primerlala/finagle,finagle,http://github.com/primerlala/finagle
True,awesome-pawesome/readme,readme,http://github.com/awesome-pawesome/readme
True,jidai/jdfeedsample,jdfeedsample,http://github.com/jidai/jdfeedsample
True,alexburcew/delaunayvoronoiexample,delaunayvoronoiexample,http://github.com/alexburcew/delaunayvoronoiexample
True,baccigalupi/colorswiper_wheel_example,colorswiper wheel example,http://github.com/baccigalupi/colorswiper_wheel_example
True,ms-b/examplefunctions,examplefunctions,http://github.com/ms-b/examplefunctions
True,tomomodel/userchromejs,userchromejs,http://github.com/tomomodel/userchromejs
True,hubstrat/facebook-tab-manager,facebook tab manager,http://github.com/hubstrat/facebook-tab-manager
True,yurakawa/sample_app,sample app,http://github.com/yurakawa/sample_app
True,legoktm/pywikipedia-original,pywikipedia original,http://github.com/legoktm/pywikipedia-original
True,gimac/winmanager,winmanager,http://github.com/gimac/winmanager
True,wlschmidt/examples,examples,http://github.com/wlschmidt/examples
True,anilbattini/sample,sample,http://github.com/anilbattini/sample
True,epitron/arrbot,arrbot,http://github.com/epitron/arrbot
True,deadfalkon/android-gradle-samples,android gradle samples,http://github.com/deadfalkon/android-gradle-samples
True,assassinmanager/assassinmanager,assassinmanager,http://github.com/assassinmanager/assassinmanager
True,katarinajuliana/ruby_recursion,ruby recursion,http://github.com/katarinajuliana/ruby_recursion
True,cst2989/html5-games-examples,html5 games examples,http://github.com/cst2989/html5-games-examples
True,jarleljosnes/kendo-examples-asp-net,kendo examples asp net,http://github.com/jarleljosnes/kendo-examples-asp-net
True,hawkowl/kleinexample,kleinexample,http://github.com/hawkowl/kleinexample
True,pdehaye/sage-explorer,sage explorer,http://github.com/pdehaye/sage-explorer
True,dohunkim/bootstrap-timepicker,bootstrap timepicker,http://github.com/dohunkim/bootstrap-timepicker
True,stannehill/jquery-plugin-boilerplate,jquery plugin boilerplate,http://github.com/stannehill/jquery-plugin-boilerplate
True,mheckman/exampletemplate1,exampletemplate1,http://github.com/mheckman/exampletemplate1
True,hakimu/sample_app,sample app,http://github.com/hakimu/sample_app
True,sareeshmadhu/techrepublic-samples,techrepublic samples,http://github.com/sareeshmadhu/techrepublic-samples
True,sargovindan/jsf2-login-filter-example,jsf2 login filter example,http://github.com/sargovindan/jsf2-login-filter-example
True,taistis/ultimateveikkissimulator2013,ultimateveikkissimulator ,http://github.com/taistis/ultimateveikkissimulator2013
True,andregabriel/sample_app,sample app,http://github.com/andregabriel/sample_app
True,ababkin/webmachine_ruby_example,webmachine ruby example,http://github.com/ababkin/webmachine_ruby_example
True,ryarata/follower_management,follower management,http://github.com/ryarata/follower_management
True,darmark/aria-offline-example,aria offline example,http://github.com/darmark/aria-offline-example
True,tu226/dapper-extensions,dapper extensions,http://github.com/tu226/dapper-extensions
True,fmaker/module_examples,module examples,http://github.com/fmaker/module_examples
True,bradfordh/postgres-adapter,postgres adapter,http://github.com/bradfordh/postgres-adapter
True,yorickchan/hello-post,hello post,http://github.com/yorickchan/hello-post
True,saswatsukumarpatra/nlpshell,nlpshell,http://github.com/saswatsukumarpatra/nlpshell
True,quicksketch/timezonepicker,timezonepicker,http://github.com/quicksketch/timezonepicker
True,wingman2010/nodejs-chat,nodejs chat,http://github.com/wingman2010/nodejs-chat
True,reasonthearchitect/neo4jspringexamplewithunittests,neo4jspringexamplewithunittests,http://github.com/reasonthearchitect/neo4jspringexamplewithunittests
True,smunix/boost.examples,boost examples,http://github.com/smunix/boost.examples
True,skyl/django-session-idle-timeout,django session idle timeout,http://github.com/skyl/django-session-idle-timeout
True,flowpack/flowpack.elasticsearch.contentrepositoryadaptor,flowpack elasticsearch contentrepositoryadaptor,http://github.com/flowpack/flowpack.elasticsearch.contentrepositoryadaptor
True,mies/getting-started-nodejs-mongoose,getting started nodejs mongoose,http://github.com/mies/getting-started-nodejs-mongoose
True,sinaneker/parsecommanager,parsecommanager,http://github.com/sinaneker/parsecommanager
True,fall7standup8/try_git,try git,http://github.com/fall7standup8/try_git
True,davidlatapie/maxcoin,maxcoin,http://github.com/davidlatapie/maxcoin
True,aki017/projecteuler,projecteuler,http://github.com/aki017/projecteuler
True,hemalcshah/sample,sample,http://github.com/hemalcshah/sample
True,logicalparadox/fsagent,fsagent,http://github.com/logicalparadox/fsagent
True,nagi/event_calendar,event calendar,http://github.com/nagi/event_calendar
True,milestonegroup/rails-prelaunch-signup,rails prelaunch signup,http://github.com/milestonegroup/rails-prelaunch-signup
True,scasas/python,python,http://github.com/scasas/python
True,cms-cvs-history/recocalotools-ecalchannelkiller,recocalotools ecalchannelkiller,http://github.com/cms-cvs-history/recocalotools-ecalchannelkiller
True,twlkyao/android-swipelistview-sample,android swipelistview sample,http://github.com/twlkyao/android-swipelistview-sample
True,werther-luo/androidtabkindappdemo,androidtabkindappdemo,http://github.com/werther-luo/androidtabkindappdemo
True,hellomagnus/minecraft-texture-pack,minecraft texture pack,http://github.com/hellomagnus/minecraft-texture-pack
True,alysyuk/mgid-assistant,mgid assistant,http://github.com/alysyuk/mgid-assistant
True,onoyu/pandastagram,pandastagram,http://github.com/onoyu/pandastagram
True,bipolarbear/sample_app,sample app,http://github.com/bipolarbear/sample_app
True,steorangeball23/mobiledetectbundle,mobiledetectbundle,http://github.com/steorangeball23/mobiledetectbundle
True,derdani/gittraining-sample,gittraining sample,http://github.com/derdani/gittraining-sample
True,dhabyx/java-solid-sample,java solid sample,http://github.com/dhabyx/java-solid-sample
True,leon-anavi/mysnakejs,mysnakejs,http://github.com/leon-anavi/mysnakejs
True,stanleyhub/nscaffold,nscaffold,http://github.com/stanleyhub/nscaffold
True,mikhailyerasheuski/asp-net-sample,asp net sample,http://github.com/mikhailyerasheuski/asp-net-sample
True,dristic/jsaspect,jsaspect,http://github.com/dristic/jsaspect
True,anthonybrown/ajax-messages,ajax messages,http://github.com/anthonybrown/ajax-messages
True,ey-office/bmisample,bmisample,http://github.com/ey-office/bmisample
True,julianodb/cmd_id0001,cmd id ,http://github.com/julianodb/cmd_id0001
True,marshall-lee/bootstrap-datetimepicker,bootstrap datetimepicker,http://github.com/marshall-lee/bootstrap-datetimepicker
True,apache/geronimo-txmanager,geronimo txmanager,http://github.com/apache/geronimo-txmanager
True,tejastank/jquery-paging,jquery paging,http://github.com/tejastank/jquery-paging
True,fedeisas/cinemakiplus,cinemakiplus,http://github.com/fedeisas/cinemakiplus
True,wielkik/magicalrecord,magicalrecord,http://github.com/wielkik/magicalrecord
True,lukasrplus/tdd,tdd,http://github.com/lukasrplus/tdd
True,bernardobrezende/jqgrid-excel-export-aspnetmvc-sample,jqgrid excel export aspnetmvc sample,http://github.com/bernardobrezende/jqgrid-excel-export-aspnetmvc-sample
True,lelit/simplejson,simplejson,http://github.com/lelit/simplejson
True,konstantinlepa/vim-wspalert,vim wspalert,http://github.com/konstantinlepa/vim-wspalert
True,awnystrom/projecteuler,projecteuler,http://github.com/awnystrom/projecteuler
True,jerryorta/angularjs-requirejs-seed,angularjs requirejs seed,http://github.com/jerryorta/angularjs-requirejs-seed
True,stangelandcl/remoteconsole,remoteconsole,http://github.com/stangelandcl/remoteconsole
True,c0nstantin/wordpress,wordpress,http://github.com/c0nstantin/wordpress
True,turupawn/rajawaliwallpapertemplate,rajawaliwallpapertemplate,http://github.com/turupawn/rajawaliwallpapertemplate
True,mateusz-nowak/messagebundle,messagebundle,http://github.com/mateusz-nowak/messagebundle
True,angelwithadditude/explorer,explorer,http://github.com/angelwithadditude/explorer
True,helloyou2012/maven-overlay-sample,maven overlay sample,http://github.com/helloyou2012/maven-overlay-sample
True,chanpg1/fat16explorer,fat explorer,http://github.com/chanpg1/fat16explorer
True,dacamp/ruby-ldap,ruby ldap,http://github.com/dacamp/ruby-ldap
True,sbesson/matlab-xunit-doctest,matlab xunit doctest,http://github.com/sbesson/matlab-xunit-doctest
True,dzqhcl/zendframework2-sample-application,zendframework2 sample application,http://github.com/dzqhcl/zendframework2-sample-application
True,adityanaganath/scheduling-talks,scheduling talks,http://github.com/adityanaganath/scheduling-talks
True,isawthiscoming/epiceditor,epiceditor,http://github.com/isawthiscoming/epiceditor
