is_data_statistics	repo	terms	is_data_statistics	url
True	macintoshplus/xml-print-model-creator	xml print model creator	True	http://github.com/macintoshplus/xml-print-model-creator
True	jzornes/activerecord-sybase-adapter	activerecord sybase adapter	True	http://github.com/jzornes/activerecord-sybase-adapter
True	djacobs/substance	substance	True	http://github.com/djacobs/substance
True	deanbarrow/adb-file-explorer	adb file explorer	True	http://github.com/deanbarrow/adb-file-explorer
True	leadsplus/acts_as_api	acts as api	True	http://github.com/leadsplus/acts_as_api
True	bldrake/yellowjacket.github.io	yellowjacket github io	True	http://github.com/bldrake/yellowjacket.github.io
True	00savethepandas/backbonetutorials	backbonetutorials	True	http://github.com/00savethepandas/backbonetutorials
True	nishantcbse/pgb-example-camera	pgb example camera	True	http://github.com/nishantcbse/pgb-example-camera
True	ieswxia/removepie	removepie	True	http://github.com/ieswxia/removepie
True	deepikanarayanaswamy/firstgit	firstgit	True	http://github.com/deepikanarayanaswamy/firstgit
True	tdkeepings/snookercoachingapplication	snookercoachingapplication	True	http://github.com/tdkeepings/snookercoachingapplication
True	rlabatt/hwh_control	hwh control	True	http://github.com/rlabatt/hwh_control
True	gregwebs/jquery.ui.datetimepicker	jquery ui datetimepicker	True	http://github.com/gregwebs/jquery.ui.datetimepicker
True	veneredinotte/matlab	matlab	True	http://github.com/veneredinotte/matlab
True	olivierlambert/node-nagios-parser	node nagios parser	True	http://github.com/olivierlambert/node-nagios-parser
True	pirocaman/sample_app	sample app	True	http://github.com/pirocaman/sample_app
True	epicopensource/signup	signup	True	http://github.com/epicopensource/signup
True	chentepixtol/cdr	cdr	True	http://github.com/chentepixtol/cdr
True	acsheller/sample-jpa-osgi	sample jpa osgi	True	http://github.com/acsheller/sample-jpa-osgi
True	jeevanpawar/student	student	True	http://github.com/jeevanpawar/student
True	shwars/leapvoxsample	leapvoxsample	True	http://github.com/shwars/leapvoxsample
True	robertmartinbc/sassycompass	sassycompass	True	http://github.com/robertmartinbc/sassycompass
True	rambocoder/cowboy_examples	cowboy examples	True	http://github.com/rambocoder/cowboy_examples
True	adepmahard/free-sam-gun-omnibus-ipod-format-prc-ebook-usage	free sam gun omnibus ipod format prc ebook usage	True	http://github.com/adepmahard/free-sam-gun-omnibus-ipod-format-prc-ebook-usage
True	kpiwko/snowdrop-examples	snowdrop examples	True	http://github.com/kpiwko/snowdrop-examples
True	lukasnormantas-awin/nodejs-simple-chat	nodejs simple chat	True	http://github.com/lukasnormantas-awin/nodejs-simple-chat
True	mattsimpson/assetmanager	assetmanager	True	http://github.com/mattsimpson/assetmanager
True	sasuke546/oj-server	oj server	True	http://github.com/sasuke546/oj-server
True	csauers/csce-315-team-project-1--relational-database-management-system--rdbms-	csce   team project 1  relational database management system  rdbms 	True	http://github.com/csauers/csce-315-team-project-1--relational-database-management-system--rdbms-
True	orangeman/twofishes	twofishes	True	http://github.com/orangeman/twofishes
True	frankbu/examples	examples	True	http://github.com/frankbu/examples
True	koumiya/constant_cache	constant cache	True	http://github.com/koumiya/constant_cache
True	nowelium/oauth-adapter	oauth adapter	True	http://github.com/nowelium/oauth-adapter
True	jacketmiami/tf2	tf2	True	http://github.com/jacketmiami/tf2
True	lepinsk/french-for-future	french for future	True	http://github.com/lepinsk/french-for-future
True	sepide/firstone	firstone	True	http://github.com/sepide/firstone
True	cecovlvo/vigor_aosp_kernel	vigor aosp kernel	True	http://github.com/cecovlvo/vigor_aosp_kernel
True	sharathraj/geb-example-grails	geb example grails	True	http://github.com/sharathraj/geb-example-grails
True	janders223/rails-devise-google-oauth-example	rails devise google oauth example	True	http://github.com/janders223/rails-devise-google-oauth-example
True	enagan/galacticmovers	galacticmovers	True	http://github.com/enagan/galacticmovers
True	dougthor42/mathematica	mathematica	True	http://github.com/dougthor42/mathematica
True	fermjy/jsas3-communication	jsas3 communication	True	http://github.com/fermjy/jsas3-communication
True	matejekm/thinkhdaps	thinkhdaps	True	http://github.com/matejekm/thinkhdaps
True	panagiotis2011/devise_app	devise app	True	http://github.com/panagiotis2011/devise_app
True	pld-linux/nodejs-sha	nodejs sha	True	http://github.com/pld-linux/nodejs-sha
True	jcanaves/sample_app	sample app	True	http://github.com/jcanaves/sample_app
True	pawelsawicki/onoclea-qos	onoclea qos	True	http://github.com/pawelsawicki/onoclea-qos
True	www546/as3-flex-samples	as3 flex samples	True	http://github.com/www546/as3-flex-samples
True	loginradius/social-login-for-zencart	social login for zencart	True	http://github.com/loginradius/social-login-for-zencart
True	tusharmaroo/sample_app	sample app	True	http://github.com/tusharmaroo/sample_app
True	valodzka/bluepill	bluepill	True	http://github.com/valodzka/bluepill
True	felight/felight-android-examples	felight android examples	True	http://github.com/felight/felight-android-examples
True	animud/mbtiles-ios-example	mbtiles ios example	True	http://github.com/animud/mbtiles-ios-example
True	certik/scipy-in-13	scipy in  	True	http://github.com/certik/scipy-in-13
True	ericelvendahl/sample_app	sample app	True	http://github.com/ericelvendahl/sample_app
True	yozeeka/origin	origin	True	http://github.com/yozeeka/origin
True	fish625247/activerecord-sqlserver-adapter	activerecord sqlserver adapter	True	http://github.com/fish625247/activerecord-sqlserver-adapter
True	canaandavis/sample_app	sample app	True	http://github.com/canaandavis/sample_app
True	tyrauber/bootstrap-datetimepicker	bootstrap datetimepicker	True	http://github.com/tyrauber/bootstrap-datetimepicker
True	jaimelynschatz/sample_app	sample app	True	http://github.com/jaimelynschatz/sample_app
True	epinard-ricotta/jquery-tmpl	jquery tmpl	True	http://github.com/epinard-ricotta/jquery-tmpl
True	vabc3/androidlockcount	androidlockcount	True	http://github.com/vabc3/androidlockcount
True	bobbyno/langohr-example	langohr example	True	http://github.com/bobbyno/langohr-example
True	kkonstantinov/spoon-knife	spoon knife	True	http://github.com/kkonstantinov/spoon-knife
True	kotiri/openldap	openldap	True	http://github.com/kotiri/openldap
True	joychester/sampledash	sampledash	True	http://github.com/joychester/sampledash
True	wooshh/sample_app	sample app	True	http://github.com/wooshh/sample_app
True	jansselt/python-ldap	python ldap	True	http://github.com/jansselt/python-ldap
True	rpplusplus/opengl_homework	opengl homework	True	http://github.com/rpplusplus/opengl_homework
True	sasata299/dsl	dsl	True	http://github.com/sasata299/dsl
True	nunoi/euler	euler	True	http://github.com/nunoi/euler
True	leos393068657/opencart	opencart	True	http://github.com/leos393068657/opencart
True	silvosforever/sample_app	sample app	True	http://github.com/silvosforever/sample_app
True	ignasi2012/android-examples	android examples	True	http://github.com/ignasi2012/android-examples
True	aagea/es-example	es example	True	http://github.com/aagea/es-example
True	i-android/pinterestlikeadapterview	pinterestlikeadapterview	True	http://github.com/i-android/pinterestlikeadapterview
True	philipptempel/matlab-projectmanagement	matlab projectmanagement	True	http://github.com/philipptempel/matlab-projectmanagement
True	ikantam/sfcodingstandards	sfcodingstandards	True	http://github.com/ikantam/sfcodingstandards
True	gcluelabs/asynctasksample001	asynctasksample 	True	http://github.com/gcluelabs/asynctasksample001
True	leo519leo/practicejs	practicejs	True	http://github.com/leo519leo/practicejs
True	ssldap/instantclick	instantclick	True	http://github.com/ssldap/instantclick
True	huyu398/ror_sample	ror sample	True	http://github.com/huyu398/ror_sample
True	msakamaki/sample_observerjs	sample observerjs	True	http://github.com/msakamaki/sample_observerjs
True	timothy-reasa/python-project-euler	python project euler	True	http://github.com/timothy-reasa/python-project-euler
True	davidlowry/rnodecomments	rnodecomments	True	http://github.com/davidlowry/rnodecomments
True	paglu1980/watch-miami--fl--vs-kansas-st-live-streamaing-online-ncaa-football	watch miami  fl  vs kansas st live streamaing online ncaa football	True	http://github.com/paglu1980/watch-miami--fl--vs-kansas-st-live-streamaing-online-ncaa-football
True	zeidlos/verbose.js	verbose js	True	http://github.com/zeidlos/verbose.js
True	indynagpal/flexrssreader	flexrssreader	True	http://github.com/indynagpal/flexrssreader
True	adam-jimenez/maple	maple	True	http://github.com/adam-jimenez/maple
True	webserg/simple-scala-rest-example	simple scala rest example	True	http://github.com/webserg/simple-scala-rest-example
True	gnoremac/avro-mr-sample	avro mr sample	True	http://github.com/gnoremac/avro-mr-sample
True	zigorou/sandbox	sandbox	True	http://github.com/zigorou/sandbox
True	atbrox/commoncrawl-examples	commoncrawl examples	True	http://github.com/atbrox/commoncrawl-examples
True	lepittenger/php-challenges	php challenges	True	http://github.com/lepittenger/php-challenges
True	fayizk1/nagios-plugin-check_mountpoints	nagios plugin check mountpoints	True	http://github.com/fayizk1/nagios-plugin-check_mountpoints
True	primerlala/finagle	finagle	True	http://github.com/primerlala/finagle
True	awesome-pawesome/readme	readme	True	http://github.com/awesome-pawesome/readme
True	jidai/jdfeedsample	jdfeedsample	True	http://github.com/jidai/jdfeedsample
True	alexburcew/delaunayvoronoiexample	delaunayvoronoiexample	True	http://github.com/alexburcew/delaunayvoronoiexample
True	baccigalupi/colorswiper_wheel_example	colorswiper wheel example	True	http://github.com/baccigalupi/colorswiper_wheel_example
True	ms-b/examplefunctions	examplefunctions	True	http://github.com/ms-b/examplefunctions
True	tomomodel/userchromejs	userchromejs	True	http://github.com/tomomodel/userchromejs
True	hubstrat/facebook-tab-manager	facebook tab manager	True	http://github.com/hubstrat/facebook-tab-manager
True	yurakawa/sample_app	sample app	True	http://github.com/yurakawa/sample_app
True	legoktm/pywikipedia-original	pywikipedia original	True	http://github.com/legoktm/pywikipedia-original
True	gimac/winmanager	winmanager	True	http://github.com/gimac/winmanager
True	wlschmidt/examples	examples	True	http://github.com/wlschmidt/examples
True	anilbattini/sample	sample	True	http://github.com/anilbattini/sample
True	epitron/arrbot	arrbot	True	http://github.com/epitron/arrbot
True	deadfalkon/android-gradle-samples	android gradle samples	True	http://github.com/deadfalkon/android-gradle-samples
True	assassinmanager/assassinmanager	assassinmanager	True	http://github.com/assassinmanager/assassinmanager
True	katarinajuliana/ruby_recursion	ruby recursion	True	http://github.com/katarinajuliana/ruby_recursion
True	cst2989/html5-games-examples	html5 games examples	True	http://github.com/cst2989/html5-games-examples
True	jarleljosnes/kendo-examples-asp-net	kendo examples asp net	True	http://github.com/jarleljosnes/kendo-examples-asp-net
True	hawkowl/kleinexample	kleinexample	True	http://github.com/hawkowl/kleinexample
True	pdehaye/sage-explorer	sage explorer	True	http://github.com/pdehaye/sage-explorer
True	dohunkim/bootstrap-timepicker	bootstrap timepicker	True	http://github.com/dohunkim/bootstrap-timepicker
True	stannehill/jquery-plugin-boilerplate	jquery plugin boilerplate	True	http://github.com/stannehill/jquery-plugin-boilerplate
True	mheckman/exampletemplate1	exampletemplate1	True	http://github.com/mheckman/exampletemplate1
True	hakimu/sample_app	sample app	True	http://github.com/hakimu/sample_app
True	sareeshmadhu/techrepublic-samples	techrepublic samples	True	http://github.com/sareeshmadhu/techrepublic-samples
True	sargovindan/jsf2-login-filter-example	jsf2 login filter example	True	http://github.com/sargovindan/jsf2-login-filter-example
True	taistis/ultimateveikkissimulator2013	ultimateveikkissimulator 	True	http://github.com/taistis/ultimateveikkissimulator2013
True	andregabriel/sample_app	sample app	True	http://github.com/andregabriel/sample_app
True	ababkin/webmachine_ruby_example	webmachine ruby example	True	http://github.com/ababkin/webmachine_ruby_example
True	ryarata/follower_management	follower management	True	http://github.com/ryarata/follower_management
True	darmark/aria-offline-example	aria offline example	True	http://github.com/darmark/aria-offline-example
True	tu226/dapper-extensions	dapper extensions	True	http://github.com/tu226/dapper-extensions
True	fmaker/module_examples	module examples	True	http://github.com/fmaker/module_examples
True	bradfordh/postgres-adapter	postgres adapter	True	http://github.com/bradfordh/postgres-adapter
True	yorickchan/hello-post	hello post	True	http://github.com/yorickchan/hello-post
True	saswatsukumarpatra/nlpshell	nlpshell	True	http://github.com/saswatsukumarpatra/nlpshell
True	quicksketch/timezonepicker	timezonepicker	True	http://github.com/quicksketch/timezonepicker
True	wingman2010/nodejs-chat	nodejs chat	True	http://github.com/wingman2010/nodejs-chat
True	reasonthearchitect/neo4jspringexamplewithunittests	neo4jspringexamplewithunittests	True	http://github.com/reasonthearchitect/neo4jspringexamplewithunittests
True	smunix/boost.examples	boost examples	True	http://github.com/smunix/boost.examples
True	skyl/django-session-idle-timeout	django session idle timeout	True	http://github.com/skyl/django-session-idle-timeout
True	flowpack/flowpack.elasticsearch.contentrepositoryadaptor	flowpack elasticsearch contentrepositoryadaptor	True	http://github.com/flowpack/flowpack.elasticsearch.contentrepositoryadaptor
True	mies/getting-started-nodejs-mongoose	getting started nodejs mongoose	True	http://github.com/mies/getting-started-nodejs-mongoose
True	sinaneker/parsecommanager	parsecommanager	True	http://github.com/sinaneker/parsecommanager
True	fall7standup8/try_git	try git	True	http://github.com/fall7standup8/try_git
True	davidlatapie/maxcoin	maxcoin	True	http://github.com/davidlatapie/maxcoin
True	aki017/projecteuler	projecteuler	True	http://github.com/aki017/projecteuler
True	hemalcshah/sample	sample	True	http://github.com/hemalcshah/sample
True	logicalparadox/fsagent	fsagent	True	http://github.com/logicalparadox/fsagent
